LecturerID,AccountNumber,AccountType,FirstName,MiddleName,LastName,Email,Password,DepartmentID,CoursesTaught
300000592,LEC300000592,Lecturer,George,Bianca,Peters,George.Peters@uwimona.uwi.jm,5E+4Nf3y#%,1002,"['MDPH6230', 'COMP2211']"
300000593,LEC300000593,Lecturer,Loretta,Darlene,Peters,Loretta.Peters@uwimona.uwi.jm,$F2nxMsqF9,1002,"['ELET1500', 'EDLS3603', 'COMP2120']"
300000594,LEC300000594,Lecturer,Jenna,Colin,Peters,Jenna.Peters@uwimona.uwi.jm,unBAOmCG#4,1000,"['EDEA3320', 'EDSE2712', 'EDTK3004', 'MDPH6115', 'COMP2140']"
300000595,LEC300000595,Lecturer,Omar,Colleen,Peters,Omar.Peters@uwimona.uwi.jm,@K@F8ZTl1B,1000,"['ELET2530', 'EDTL1021', 'EDIT3825', 'COMP2171']"
300000596,LEC300000596,Lecturer,Gerald,Makayla,Peters,Gerald.Peters@uwimona.uwi.jm,^p1CCqhIxs,1000,"['MATH2401', 'ELET2530', 'MDPH6130', 'ECON2023', 'COMP2190']"
300000597,LEC300000597,Lecturer,Brent,Shari,Peters,Brent.Peters@uwimona.uwi.jm,&#1+TRcE1D,1004,"['SWEN3165', 'COMP2340']"
300000598,LEC300000598,Lecturer,Candace,Connor,Peters,Candace.Peters@uwimona.uwi.jm,&6kG+Cg16F,1002,"['EDME3205', 'COMP3101']"
300000599,LEC300000599,Lecturer,Alyssa,Arthur,Peters,Alyssa.Peters@uwimona.uwi.jm,l9DZq5y*%4,1003,"['INFO3105', 'COMP3220']"
300000600,LEC300000600,Lecturer,Sergio,Ethan,Montoya,Sergio.Montoya@uwimona.uwi.jm,l4TdPPIS!I,1002,['COMP3161']
300000601,LEC300000601,Lecturer,Maria,Arthur,Montoya,Maria.Montoya@uwimona.uwi.jm,Ec1QGym_+h,1001,"['INFO3110', 'EDMC3202', 'COMP3652']"
300000602,LEC300000602,Lecturer,Meghan,Melvin,Montoya,Meghan.Montoya@uwimona.uwi.jm,kO_59OajA6,1002,"['ELET2450', 'COMP3101', 'COMP3702']"
300000603,LEC300000603,Lecturer,Courtney,Chelsey,Montoya,Courtney.Montoya@uwimona.uwi.jm,LQXD03Kz(k,1003,['COMP3801']
300000604,LEC300000604,Lecturer,Audrey,Glenda,Montoya,Audrey.Montoya@uwimona.uwi.jm,!t02fQtju2,1004,"['EDHE3904', 'MATH2410', 'EDLA3104', 'COMP3901']"
300000605,LEC300000605,Lecturer,Rhonda,Arthur,Montoya,Rhonda.Montoya@uwimona.uwi.jm,_sGUCxO2V6,1001,"['MATH3422', 'MATH2401', 'EDME2202', 'COMP2340', 'COMP3911']"
300000606,LEC300000606,Lecturer,Marissa,Daisy,Montoya,Marissa.Montoya@uwimona.uwi.jm,!N^_XJgsm7,1004,"['PHYS2386', 'COMP3912']"
300000607,LEC300000607,Lecturer,Michelle,Eddie,Montoya,Michelle.Montoya@uwimona.uwi.jm,_z$44QdzWb,1004,"['MDPH6280', 'COMP1220', 'ECON2009', 'ECON2005', 'INFO3105']"
300000608,LEC300000608,Lecturer,Danielle,Ariana,Montoya,Danielle.Montoya@uwimona.uwi.jm,*^&2ZMg5V(,1004,"['MATH2420', 'COMP2190', 'INFO3110']"
300000609,LEC300000609,Lecturer,Martha,Ethan,Montoya,Martha.Montoya@uwimona.uwi.jm,Ge6J6p3C+B,1002,"['EDME2202', 'ECON2024', 'INFO3155']"
300000610,LEC300000610,Lecturer,Pam,Marcia,Montoya,Pam.Montoya@uwimona.uwi.jm,^k82V^iV!_,1002,"['EDRS3019', 'COMP3161']"
300000611,LEC300000611,Lecturer,Vanessa,Alison,Montoya,Vanessa.Montoya@uwimona.uwi.jm,Wv67JxX5B#,1000,"['SWEN3920', 'INFO3170']"
300000612,LEC300000612,Lecturer,Virginia,Francis,Montoya,Virginia.Montoya@uwimona.uwi.jm,4M4JrbyOK),1000,"['COMP1220', 'EDSS2904', 'INFO3180']"
300000613,LEC300000613,Lecturer,Monique,Brad,Montoya,Monique.Montoya@uwimona.uwi.jm,*r^O7HwRn4,1003,"['ECON3072', 'INFO3435']"
300000614,LEC300000614,Lecturer,Sabrina,Sheryl,Montoya,Sabrina.Montoya@uwimona.uwi.jm,_(Uj24dNv7,1003,['SWEN2165']
300000615,LEC300000615,Lecturer,Madeline,Nicolas,Montoya,Madeline.Montoya@uwimona.uwi.jm,%w^ROTk619,1004,"['COMP2340', 'MATH6622', 'COMP3101', 'ECON3032', 'SWEN3130']"
300000616,LEC300000616,Lecturer,Kiara,Evelyn,Montoya,Kiara.Montoya@uwimona.uwi.jm,o7&RIcZm%6,1003,"['COMP3161', 'COMP1210', 'SWEN3145']"
300000617,LEC300000617,Lecturer,George,Beverly,Montoya,George.Montoya@uwimona.uwi.jm,H6l6O0nb*Z,1004,"['EDPS2003', 'PHYS1422', 'PHYS2000', 'PHYS1411', 'SWEN3165']"
300000618,LEC300000618,Lecturer,Loretta,Eduardo,Montoya,Loretta.Montoya@uwimona.uwi.jm,@mNoB+3rx3,1001,"['EDMC1002', 'COMP1210', 'INFO3435', 'SWEN3185']"
300000619,LEC300000619,Lecturer,Jenna,Katrina,Montoya,Jenna.Montoya@uwimona.uwi.jm,@(6vCqgD82,1003,['SWEN3920']
300000620,LEC300000620,Lecturer,Omar,Gabriela,Montoya,Omar.Montoya@uwimona.uwi.jm,7^0(IeQ9f!,1002,"['ELET1500', 'SWEN2165', 'MATH1185', 'MATH6629', 'MATH6623']"
300000621,LEC300000621,Lecturer,Gerald,Herbert,Montoya,Gerald.Montoya@uwimona.uwi.jm,3O&2vWbuqA,1004,"['PHYS2701', 'EDIT3823', 'EDME1103', 'STAT6632']"
300000622,LEC300000622,Lecturer,Brent,Chase,Montoya,Brent.Montoya@uwimona.uwi.jm,W65r8sMk^x,1003,"['EDSC2407', 'STAT6630']"
300000623,LEC300000623,Lecturer,Candace,Colin,Montoya,Candace.Montoya@uwimona.uwi.jm,f^2I9lpK_B,1001,"['EDLA3106', 'PHYS3000', 'COMP3901', 'MATH2420', 'STAT6631']"
300000624,LEC300000624,Lecturer,Alyssa,Francis,Montoya,Alyssa.Montoya@uwimona.uwi.jm,+2UCEjFjF!,1002,"['MATH6635', 'PHYS2296', 'EDLA3109', 'STAT6631']"
300000625,LEC300000625,Lecturer,Sergio,Melvin,Wolf,Sergio.Wolf@uwimona.uwi.jm,!e58TMdfBx,1004,"['EDLA2105', 'MATH6629']"
300000626,LEC300000626,Lecturer,Maria,Frederick,Wolf,Maria.Wolf@uwimona.uwi.jm,+xX3WjlGIF,1002,['MATH6633']
300000627,LEC300000627,Lecturer,Meghan,Sheryl,Wolf,Meghan.Wolf@uwimona.uwi.jm,8)9GuhQoxv,1001,"['EDHE3904', 'ELET2210', 'PHYS1411', 'SWEN3130', 'MATH6634']"
300000628,LEC300000628,Lecturer,Courtney,Clifford,Wolf,Courtney.Wolf@uwimona.uwi.jm,*IMB5q6J2h,1004,"['MATH3421', 'COMP3912', 'MATH6628']"
300000629,LEC300000629,Lecturer,Audrey,Daisy,Wolf,Audrey.Wolf@uwimona.uwi.jm,@7Z+$VNgI3,1004,"['EDSS3911', 'MDPH6170', 'EDLA3106', 'MDPH6230', 'MATH6622']"
300000630,LEC300000630,Lecturer,Rhonda,Christy,Wolf,Rhonda.Wolf@uwimona.uwi.jm,!@6Jpf#qJm,1002,"['PHYS2561', 'MDPH6240', 'MATH2420', 'EDCU2013', 'MATH6635']"
300000631,LEC300000631,Lecturer,Marissa,Eduardo,Wolf,Marissa.Wolf@uwimona.uwi.jm,9wMWpoxP#r,1001,"['EDLA2105', 'EDMC2216', 'ELET2470', 'ELET2480', 'ECON1000']"
300000632,LEC300000632,Lecturer,Michelle,Gail,Wolf,Michelle.Wolf@uwimona.uwi.jm,zSn@)6ihe%,1004,"['EDMC2203', 'COMP3161', 'EDGC2010', 'ECON1003']"
300000633,LEC300000633,Lecturer,Danielle,Bianca,Wolf,Danielle.Wolf@uwimona.uwi.jm,$5EP**Q0Zh,1000,"['EDHE3905', 'PHYS2671', 'ECON3072', 'COMP3911', 'ECON1004']"
300000634,LEC300000634,Lecturer,Martha,Marcia,Wolf,Martha.Wolf@uwimona.uwi.jm,@D+IbaPG@6,1000,"['COMP3220', 'ECON3032', 'ECON1005']"
300000635,LEC300000635,Lecturer,Pam,Beverly,Wolf,Pam.Wolf@uwimona.uwi.jm,+qm1yPC&)@,1002,"['EDSC3411', 'EDLA2103', 'ECON1012']"
300000636,LEC300000636,Lecturer,Vanessa,Evelyn,Wolf,Vanessa.Wolf@uwimona.uwi.jm,(tO7BDdpj*,1002,"['MDPH6180', 'ECON2000']"
300000637,LEC300000637,Lecturer,Virginia,Ethan,Wolf,Virginia.Wolf@uwimona.uwi.jm,u5_Aw2LvN!,1004,"['EDEA3308', 'ECON2001']"
300000638,LEC300000638,Lecturer,Monique,Nicolas,Wolf,Monique.Wolf@uwimona.uwi.jm,$&7Whpll2J,1001,['ECON2002']
300000639,LEC300000639,Lecturer,Sabrina,Makayla,Wolf,Sabrina.Wolf@uwimona.uwi.jm,)6FAz*w#LA,1000,"['EDEA3308', 'ECON3031', 'ENGR1000', 'SWEN3920', 'ECON2003']"
300000640,LEC300000640,Lecturer,Madeline,Brad,Wolf,Madeline.Wolf@uwimona.uwi.jm,*dl+7WeSut,1000,['ECON2005']
300000641,LEC300000641,Lecturer,Kiara,Colleen,Wolf,Kiara.Wolf@uwimona.uwi.jm,g%TE6Qjoh1,1003,"['STAT3002', 'ELNG1101', 'ECON2008']"
300000642,LEC300000642,Lecturer,George,Alexandria,Wolf,George.Wolf@uwimona.uwi.jm,(1k#3%Erj5,1003,['ECON2009']
300000643,LEC300000643,Lecturer,Loretta,Makayla,Wolf,Loretta.Wolf@uwimona.uwi.jm,bR3G$6s96_,1004,"['MDPH6240', 'PHYS2701', 'EDMC1002', 'INFO3155', 'ECON2010']"
300000644,LEC300000644,Lecturer,Jenna,Chelsey,Wolf,Jenna.Wolf@uwimona.uwi.jm,0K!+eC8P@u,1001,"['EDMC2203', 'MATH3412', 'EDMC1001', 'ECON2014']"
300000645,LEC300000645,Lecturer,Omar,Shari,Wolf,Omar.Wolf@uwimona.uwi.jm,r%g9RKo)Jg,1001,['ECON2015']
300000646,LEC300000646,Lecturer,Gerald,Brad,Wolf,Gerald.Wolf@uwimona.uwi.jm,*sgfuVHv@1,1003,"['EDIT3821', 'INFO3155', 'EDLS2606', 'ECNG1012', 'ECON2016']"
300000647,LEC300000647,Lecturer,Brent,Beverly,Wolf,Brent.Wolf@uwimona.uwi.jm,++7)1YAn7@,1001,"['SWEN3130', 'MATH1142', 'EDEA2304', 'EDRS3008', 'ECON2020']"
300000648,LEC300000648,Lecturer,Candace,Beverly,Wolf,Candace.Wolf@uwimona.uwi.jm,LDKMOkkq$7,1002,['ECON2023']
300000649,LEC300000649,Lecturer,Alyssa,Clifford,Wolf,Alyssa.Wolf@uwimona.uwi.jm,82FGl3Pf#5,1003,"['STAT6630', 'ECON2024']"
300000650,LEC300000650,Lecturer,Sergio,Alison,Sharp,Sergio.Sharp@uwimona.uwi.jm,3g7LKQr6@m,1000,"['PHYS1411', 'MDPH6130', 'ECON3011', 'ECON2025']"
300000651,LEC300000651,Lecturer,Maria,Makayla,Sharp,Maria.Sharp@uwimona.uwi.jm,t(G%6LaPCA,1004,"['COMP3220', 'ECON3003']"
300000652,LEC300000652,Lecturer,Meghan,Dwayne,Sharp,Meghan.Sharp@uwimona.uwi.jm,i4C4Bs$V!g,1002,"['EDSS2903', 'PHYS2351', 'STAT6632', 'ECON3005']"
300000653,LEC300000653,Lecturer,Courtney,Eddie,Sharp,Courtney.Sharp@uwimona.uwi.jm,$J3Q1Ik#1o,1001,"['INFO3180', 'PHYS2396', 'EDPS2003', 'MDPH6110', 'ECON3006']"
300000654,LEC300000654,Lecturer,Audrey,Colleen,Sharp,Audrey.Sharp@uwimona.uwi.jm,ExLpPCfI)8,1001,"['PHYS2396', 'ECON3007']"
300000655,LEC300000655,Lecturer,Rhonda,Ariana,Sharp,Rhonda.Sharp@uwimona.uwi.jm,+sVZ6XwcmA,1000,"['MDPH6120', 'EDME2202', 'ECON2023', 'ECON2020', 'ECON3008']"
300000656,LEC300000656,Lecturer,Marissa,Sheryl,Sharp,Marissa.Sharp@uwimona.uwi.jm,+3TU(vUFgg,1000,['ECON3010']
300000657,LEC300000657,Lecturer,Michelle,Eduardo,Sharp,Michelle.Sharp@uwimona.uwi.jm,!8Q9Kt7l&T,1000,"['EDLS3612', 'STAT6630', 'MATH1185', 'EDRS3019', 'ECON3011']"
300000658,LEC300000658,Lecturer,Danielle,Ethan,Sharp,Danielle.Sharp@uwimona.uwi.jm,_syVBLgJC2,1002,"['EDIT3825', 'ECNG1009', 'ECON2014', 'ECON3016']"
300000659,LEC300000659,Lecturer,Martha,Herbert,Sharp,Martha.Sharp@uwimona.uwi.jm,c8FPr*jp&r,1003,['ECON3030']
300000660,LEC300000660,Lecturer,Pam,Brad,Sharp,Pam.Sharp@uwimona.uwi.jm,+H92J3soM!,1002,"['ELET2470', 'ECON3031']"
300000661,LEC300000661,Lecturer,Vanessa,Alexandria,Sharp,Vanessa.Sharp@uwimona.uwi.jm,AvYAMr8V(8,1000,"['EDME2202', 'EDSC3417', 'ECON3032']"
300000662,LEC300000662,Lecturer,Virginia,Hunter,Sharp,Virginia.Sharp@uwimona.uwi.jm,#hr4Fa(AQB,1004,"['EDSC2407', 'SWEN3185', 'PHYS1421', 'MATH6628', 'ECON3034']"
300000663,LEC300000663,Lecturer,Monique,Ethan,Sharp,Monique.Sharp@uwimona.uwi.jm,M&1Jhb(o&Q,1004,"['EDSC3408', 'ECON3037']"
300000664,LEC300000664,Lecturer,Sabrina,Elaine,Sharp,Sabrina.Sharp@uwimona.uwi.jm,Y_&0qEtYzG,1000,"['PHYS2500', 'ECON3010', 'EDME2204', 'EDSS3908', 'ECON3040']"
300000665,LEC300000665,Lecturer,Madeline,Melvin,Sharp,Madeline.Sharp@uwimona.uwi.jm,3TC5VmgE5@,1000,['ECON3049']
300000666,LEC300000666,Lecturer,Kiara,Alexandria,Sharp,Kiara.Sharp@uwimona.uwi.jm,$R0Kf2)_6*,1004,"['EDHE3908', 'EDSS2906', 'EDLA3104', 'ECON1012', 'ECON3050']"
300000667,LEC300000667,Lecturer,George,Dwayne,Sharp,George.Sharp@uwimona.uwi.jm,R*D@x1GetN,1001,"['SWEN2165', 'MDPH6240', 'EDIT3818', 'MATH2411', 'ECON3051']"
300000668,LEC300000668,Lecturer,Loretta,Alison,Sharp,Loretta.Sharp@uwimona.uwi.jm,be$6LFrqsX,1003,"['EDLA3111', 'EDTL1020', 'EDCU2013', 'ECNG1012', 'ECON3072']"
300000669,LEC300000669,Lecturer,Jenna,Bianca,Sharp,Jenna.Sharp@uwimona.uwi.jm,@kP9eXLa1q,1001,"['SWEN3130', 'MATH3401', 'MDPH6240', 'ECON3073']"
300000670,LEC300000670,Lecturer,Omar,Eduardo,Sharp,Omar.Sharp@uwimona.uwi.jm,@IcwUK0b7),1003,['MATH1141']
300000671,LEC300000671,Lecturer,Gerald,Katrina,Sharp,Gerald.Sharp@uwimona.uwi.jm,V8dp9AQr^4,1003,"['EDSC3410', 'MATH1185', 'ECON3073', 'ECON2025', 'MATH1142']"
300000672,LEC300000672,Lecturer,Brent,Noah,Sharp,Brent.Sharp@uwimona.uwi.jm,Ee5+j2ZvSG,1003,"['EDTL3021', 'EDEA3308', 'EDSE2712', 'MATH1151']"
300000673,LEC300000673,Lecturer,Candace,Clinton,Sharp,Candace.Sharp@uwimona.uwi.jm,!&!T1Bd8Pj,1001,"['MATH3424', 'MATH1152']"
300000674,LEC300000674,Lecturer,Alyssa,Colleen,Sharp,Alyssa.Sharp@uwimona.uwi.jm,%fUHbHu!n8,1002,['MATH2401']
300000675,LEC300000675,Lecturer,Sergio,Brad,Baxter,Sergio.Baxter@uwimona.uwi.jm,%Q)0In+k*X,1000,"['EDSS3903', 'EDHE2908', 'ECON2008', 'MATH2410']"
300000676,LEC300000676,Lecturer,Maria,Sheryl,Baxter,Maria.Baxter@uwimona.uwi.jm,$JKGFdv)&4,1002,['MATH2404']
300000677,LEC300000677,Lecturer,Meghan,Chloe,Baxter,Meghan.Baxter@uwimona.uwi.jm,%TDj8TJls1,1004,"['EDSC2407', 'EDHE2908', 'MATH2411']"
300000678,LEC300000678,Lecturer,Courtney,Meghan,Baxter,Courtney.Baxter@uwimona.uwi.jm,)atZbAts*2,1004,"['PHYS2671', 'MATH6635', 'MATH2403']"
300000679,LEC300000679,Lecturer,Audrey,Colin,Baxter,Audrey.Baxter@uwimona.uwi.jm,g5qdIMyd^_,1002,"['EDLA3106', 'ECON2024', 'EDSS2903', 'MATH2420']"
300000680,LEC300000680,Lecturer,Rhonda,Ariana,Baxter,Rhonda.Baxter@uwimona.uwi.jm,!O1lM1niU*,1003,"['MATH3424', 'EDMC2201', 'MATH3155']"
300000681,LEC300000681,Lecturer,Marissa,Chase,Baxter,Marissa.Baxter@uwimona.uwi.jm,3%^4Tx!t#R,1004,['MATH3412']
300000682,LEC300000682,Lecturer,Michelle,Ariana,Baxter,Michelle.Baxter@uwimona.uwi.jm,&6_mJn%GUq,1004,"['PHYS2671', 'ECON3030', 'EDSS3903', 'MATH3402']"
300000683,LEC300000683,Lecturer,Danielle,Grant,Baxter,Danielle.Baxter@uwimona.uwi.jm,)ASioz6j44,1003,"['MDPH6240', 'EDIT3822', 'MATH3423']"
300000684,LEC300000684,Lecturer,Martha,Shari,Baxter,Martha.Baxter@uwimona.uwi.jm,d_p4mC5pd),1003,['STAT3001']
300000685,LEC300000685,Lecturer,Pam,Eduardo,Baxter,Pam.Baxter@uwimona.uwi.jm,#7pXXdBYy+,1002,"['MATH6623', 'EDHE2908', 'MATH3402', 'MATH3403']"
300000686,LEC300000686,Lecturer,Vanessa,Dwayne,Baxter,Vanessa.Baxter@uwimona.uwi.jm,k%3RA)xt%0,1001,['MATH3401']
300000687,LEC300000687,Lecturer,Virginia,Hector,Baxter,Virginia.Baxter@uwimona.uwi.jm,&@aMb&eOL4,1002,"['ECON3050', 'EDIT3017', 'MATH3411']"
300000688,LEC300000688,Lecturer,Monique,Francis,Baxter,Monique.Baxter@uwimona.uwi.jm,_Wri0Ji_+$,1001,"['MDPH6215', 'EDLA3104', 'MATH3404']"
300000689,LEC300000689,Lecturer,Sabrina,Lee,Baxter,Sabrina.Baxter@uwimona.uwi.jm,JcCp@IA1F%,1000,"['MATH6633', 'ECON3006', 'MATH3403', 'STAT3002']"
300000690,LEC300000690,Lecturer,Madeline,Noah,Baxter,Madeline.Baxter@uwimona.uwi.jm,^4Iw9Hfy)v,1000,"['EDLS3603', 'MATH3414']"
300000691,LEC300000691,Lecturer,Kiara,Francis,Baxter,Kiara.Baxter@uwimona.uwi.jm,R_0l7XOum_,1003,"['EDMC3204', 'MATH3422', 'INFO3170', 'MATH3421']"
300000692,LEC300000692,Lecturer,George,Francis,Baxter,George.Baxter@uwimona.uwi.jm,T_1CKDEw%g,1001,['MATH3422']
300000693,LEC300000693,Lecturer,Loretta,Chloe,Baxter,Loretta.Baxter@uwimona.uwi.jm,N3aAdIGn*$,1002,"['EDTL3021', 'MATH6623', 'MATH3424']"
300000694,LEC300000694,Lecturer,Jenna,Connor,Baxter,Jenna.Baxter@uwimona.uwi.jm,j(i9Wy9j&1,1004,"['COMP3911', 'ECNG1000']"
300000695,LEC300000695,Lecturer,Omar,Brad,Baxter,Omar.Baxter@uwimona.uwi.jm,N)6NcXu*Tb,1003,"['MATH3411', 'PHYS1411']"
300000696,LEC300000696,Lecturer,Gerald,Alison,Baxter,Gerald.Baxter@uwimona.uwi.jm,n#0YV0LdZn,1002,"['ELET2570', 'EDIT3017', 'PHYS1412']"
300000697,LEC300000697,Lecturer,Brent,Dwayne,Baxter,Brent.Baxter@uwimona.uwi.jm,+70TtNdRhQ,1001,"['EDTK3004', 'MDPH6215', 'EDLA3110', 'PHYS1421']"
300000698,LEC300000698,Lecturer,Candace,Dwayne,Baxter,Candace.Baxter@uwimona.uwi.jm,v92buVkx*g,1000,"['COMP1126', 'ECON3073', 'EDSC3403', 'COMP2340', 'PHYS1422']"
300000699,LEC300000699,Lecturer,Alyssa,Shari,Baxter,Alyssa.Baxter@uwimona.uwi.jm,pB5N135tt_,1000,['ELNG1101']
300000700,LEC300000700,Lecturer,Sergio,Eddie,Schultz,Sergio.Schultz@uwimona.uwi.jm,gM1fp8Vi*g,1000,"['EDMC2216', 'MATH3403', 'PHYS3000', 'EDMC2214', 'ENGR1000']"
300000701,LEC300000701,Lecturer,Maria,Colleen,Schultz,Maria.Schultz@uwimona.uwi.jm,N$!R5G5Vqv,1001,"['STAT3002', 'ELET1500']"
300000702,LEC300000702,Lecturer,Meghan,Herbert,Schultz,Meghan.Schultz@uwimona.uwi.jm,+%mWP)4Uk3,1003,"['PHYS2351', 'MATH1185']"
300000703,LEC300000703,Lecturer,Courtney,Frederick,Schultz,Courtney.Schultz@uwimona.uwi.jm,LK9Q6I!mI_,1002,"['MATH1151', 'COMP2211', 'EDMA3206', 'COMP3220', 'ELET1405']"
300000704,LEC300000704,Lecturer,Audrey,Hunter,Schultz,Audrey.Schultz@uwimona.uwi.jm,D_%q4rFp%+,1001,"['PHYS2386', 'COMP3161', 'EDLS2607', 'ECNG1012']"
300000705,LEC300000705,Lecturer,Rhonda,Savannah,Schultz,Rhonda.Schultz@uwimona.uwi.jm,9(IvU0Xk$A,1001,['ECNG1009']
300000706,LEC300000706,Lecturer,Marissa,Evelyn,Schultz,Marissa.Schultz@uwimona.uwi.jm,%0NYMw&tCD,1003,"['EDME1103', 'STAT3001', 'ECON2001', 'MDPH6120', 'ECSE1102']"
300000707,LEC300000707,Lecturer,Michelle,Daisy,Schultz,Michelle.Schultz@uwimona.uwi.jm,KYl4jNyDC),1002,"['SWEN3920', 'PHYS2671', 'SWEN3165', 'MDPH6160']"
300000708,LEC300000708,Lecturer,Danielle,Chase,Schultz,Danielle.Schultz@uwimona.uwi.jm,T0(2LENw_j,1002,"['PHYS2671', 'EDEA3320', 'MDPH6150']"
300000709,LEC300000709,Lecturer,Martha,Clifford,Schultz,Martha.Schultz@uwimona.uwi.jm,Rb3SuR6h!e,1001,"['EDEA3305', 'MDPH6240', 'SWEN3185', 'MDPH6140']"
300000710,LEC300000710,Lecturer,Pam,Alexandria,Schultz,Pam.Schultz@uwimona.uwi.jm,^(0J55vrzb,1003,"['EDLA3104', 'ECON3016', 'MDPH6130']"
300000711,LEC300000711,Lecturer,Vanessa,Marcia,Schultz,Vanessa.Schultz@uwimona.uwi.jm,+8ADQcWE4i,1000,"['PHYS1412', 'MDPH6120']"
300000712,LEC300000712,Lecturer,Virginia,Chelsey,Schultz,Virginia.Schultz@uwimona.uwi.jm,prLWyJXY(4,1004,"['EDPS2003', 'ECON2010', 'MDPH6110']"
300000713,LEC300000713,Lecturer,Monique,Darren,Schultz,Monique.Schultz@uwimona.uwi.jm,D&Euv$eT_0,1004,"['INFO3435', 'MDPH6150', 'MATH6633', 'EDLS3603', 'MDPH6280']"
300000714,LEC300000714,Lecturer,Sabrina,Katrina,Schultz,Sabrina.Schultz@uwimona.uwi.jm,7!7HXjwcz$,1001,"['PHYS2561', 'MDPH6270']"
300000715,LEC300000715,Lecturer,Madeline,Evelyn,Schultz,Madeline.Schultz@uwimona.uwi.jm,B%)2PGln__,1004,"['EDHE2912', 'MDPH6260']"
300000716,LEC300000716,Lecturer,Kiara,Bianca,Schultz,Kiara.Schultz@uwimona.uwi.jm,6Um2PQjN(d,1001,['MDPH6190']
300000717,LEC300000717,Lecturer,George,Alexandria,Schultz,George.Schultz@uwimona.uwi.jm,&QIHVAA3k6,1001,"['ELET2450', 'EDMC2213', 'PHYS1421', 'MDPH6180']"
300000718,LEC300000718,Lecturer,Loretta,Chloe,Schultz,Loretta.Schultz@uwimona.uwi.jm,FIH1NCk2F#,1003,"['PHYS2500', 'MDPH6170']"
300000719,LEC300000719,Lecturer,Jenna,Eduardo,Schultz,Jenna.Schultz@uwimona.uwi.jm,_luDwPMX*3,1004,"['MATH1142', 'EDCU2013', 'MDPH6135']"
300000720,LEC300000720,Lecturer,Omar,Frederick,Schultz,Omar.Schultz@uwimona.uwi.jm,hwEnsOIb)4,1001,"['MATH2401', 'MATH1185', 'STAT6631', 'ECON2010', 'MDPH6115']"
300000721,LEC300000721,Lecturer,Gerald,Katrina,Schultz,Gerald.Schultz@uwimona.uwi.jm,)KAFerBg^0,1002,"['ECON2025', 'PHYS3000', 'MATH2401', 'MDPH6215']"
300000722,LEC300000722,Lecturer,Brent,Meghan,Schultz,Brent.Schultz@uwimona.uwi.jm,A%8WH2ResF,1000,"['STAT3001', 'MDPH6230']"
300000723,LEC300000723,Lecturer,Candace,Francis,Schultz,Candace.Schultz@uwimona.uwi.jm,7@7aZ#*pEn,1000,"['EDMC1001', 'MDPH6230', 'MDPH6240']"
300000724,LEC300000724,Lecturer,Alyssa,Gail,Schultz,Alyssa.Schultz@uwimona.uwi.jm,Mi2RXaTV)z,1002,"['EDMC2203', 'PHYS2396']"
300000725,LEC300000725,Lecturer,Sergio,Hunter,Andrade,Sergio.Andrade@uwimona.uwi.jm,2cduaQxv%j,1000,"['EDME2006', 'ELET2405']"
300000726,LEC300000726,Lecturer,Maria,Ariana,Andrade,Maria.Andrade@uwimona.uwi.jm,d0YsaAuK*u,1001,"['EDMC3202', 'COMP2211', 'EDEA3307', 'ELET2415']"
300000727,LEC300000727,Lecturer,Meghan,Russell,Andrade,Meghan.Andrade@uwimona.uwi.jm,!aq99Xxy*3,1004,"['EDME3205', 'EDHE2908', 'ECON2005', 'EDIT3017', 'ELET2460']"
300000728,LEC300000728,Lecturer,Courtney,Sheryl,Andrade,Courtney.Andrade@uwimona.uwi.jm,Z&_z45Jntz,1001,"['MATH1185', 'ELET2470']"
300000729,LEC300000729,Lecturer,Audrey,Dwayne,Andrade,Audrey.Andrade@uwimona.uwi.jm,pq!M(QDS*9,1000,['ELET2480']
300000730,LEC300000730,Lecturer,Rhonda,Ariana,Andrade,Rhonda.Andrade@uwimona.uwi.jm,)0FZOeR4ml,1001,"['COMP1126', 'EDSC3408', 'COMP3220', 'ELET2410']"
300000731,LEC300000731,Lecturer,Marissa,Daisy,Andrade,Marissa.Andrade@uwimona.uwi.jm,ZP4TQPPw$3,1003,"['EDSS3908', 'ECON1003', 'EDEA3316', 'ELET2530']"
300000732,LEC300000732,Lecturer,Michelle,Shari,Andrade,Michelle.Andrade@uwimona.uwi.jm,as9o9DWhG^,1004,"['PHYS2300', 'ELET2450']"
300000733,LEC300000733,Lecturer,Danielle,Gabriela,Andrade,Danielle.Andrade@uwimona.uwi.jm,k&7wFbe6+q,1001,"['SWEN3165', 'ELET2450', 'MATH1185', 'ELET2420']"
300000734,LEC300000734,Lecturer,Martha,Christy,Andrade,Martha.Andrade@uwimona.uwi.jm,N5Mj%Mm1+k,1003,"['MATH3155', 'EDLA3109', 'EDHE2908', 'PHYS2561']"
300000735,LEC300000735,Lecturer,Pam,Grant,Andrade,Pam.Andrade@uwimona.uwi.jm,rsf!53Riaz,1003,"['STAT6631', 'COMP3801', 'PHYS2671']"
300000736,LEC300000736,Lecturer,Vanessa,Russell,Andrade,Vanessa.Andrade@uwimona.uwi.jm,S8Exbo)3_M,1002,"['ELET2460', 'EDMC3202', 'ELET1405', 'MDPH6160', 'PHYS2296']"
300000737,LEC300000737,Lecturer,Virginia,Herbert,Andrade,Virginia.Andrade@uwimona.uwi.jm,Bhq+5IAcum,1002,"['COMP3161', 'ELET2470', 'PHYS2000', 'EDSS3908', 'PHYS2200']"
